"order","family","sci_name","common_name","iucn_2024","status","mass_g","habitat","habitat_density","migration","trophic_level","trophic_niche","primary_lifestyle","range_size","lifespan","repro_age","clutches_per_year","kipps_distance","hand_wing_index","nest_type","majority_nesting_location","most_common_nesting_location","second_nesting_location","nest_category","any_tree_nest","ground_nest","shrub_nest","snag_nest","live_tree_nest","conifer_nest","deciduous_nest","majority_foraging_location","most_common_foraging_location","second_foraging_location","av_id","elton_id","d_id","elton_common_name","elton_sci_name","elton_syn","d_sci_name","for_hawking","for_foliage_gleaning","for_bark_gleaning","fstimb","diet_inv","diet_nect","diet_seed","for_strat_ground","for_strat_understory","for_strat_canopy","elevational_range","forest_use","primary_habitat","habitat_breadth","primary_diet","diet_breadth","eco_spec_index","old_growth"
"PASSERIFORMES"," Tyrannidae","Contopus virens","Eastern Wood-Pewee","LC","Rare/Accidental",13.9,"Forest","dense",3,"Carnivore","Invertivore","Insessorial",4080253.15,9,1,1,25.6,31,"cup","tree","live_tree_nest","any_tree_nest","built.structure",100,0,0,0,100,60,40,NA,"ground","understory",5894,6028,3630,"Eastern Wood-pewee","Contopus virens",NA,NA,70,0,0,0,90,0,0,33,33,33,1500,1,"Forest",3,"Invertebrate",1,1.523,0
"PASSERIFORMES"," Tyrannidae","Empidonax flaviventris","Yellow-bellied Flycatcher","LC","",11.8,"Forest","dense",3,"Carnivore","Invertivore","Insessorial",5332665.34,4,1,1,15.3,24.1,"cup","ground","ground_nest",NA,"built.structure",0,100,0,0,0,0,0,"understory","understory","ground",5874,6036,3640,"Yellow-bellied Flycatcher","Empidonax flaviventris",NA,NA,70,0,0,0,90,0,0,20,80,0,1800,1,"Forest",5,"Invertebrate",2,1,0
"PASSERIFORMES"," Tyrannidae","Empidonax virescens","Acadian Flycatcher","LC","Rare/Accidental",12.6,"Forest","semiopen",3,"Carnivore","Invertivore","Insessorial",3006134.68,12,1,1.8,19.9,27.5,"cup","tree","live_tree_nest","any_tree_nest","built.structure",80,0,20,0,80,60,20,"canopy","canopy","understory",5873,6037,3650,"Acadian Flycatcher","Empidonax virescens",NA,NA,100,0,0,0,80,0,0,0,33,66,1500,1,"Forest",3,"Invertebrate",2,1.222,0
"PASSERIFORMES"," Tyrannidae","Empidonax alnorum","Alder Flycatcher","LC","",12.7,"Shrubland","dense",3,"Carnivore","Invertivore","Insessorial",7110677.02,3,1,1.5,12.4,19.2,"cup","shrub","shrub_nest",NA,"built.structure",0,0,100,0,0,0,0,"canopy","canopy",NA,5880,6038,3660,"Alder Flycatcher","Empidonax alnorum",NA,NA,100,0,0,0,80,0,0,0,0,100,2500,0,"Shrub",3,"Invertebrate",2,1.222,0
"PASSERIFORMES"," Tyrannidae","Empidonax traillii","Willow Flycatcher","LC","",13.4,"Shrubland","semiopen",3,"Carnivore","Invertivore","Insessorial",7301691.61,11,1,1,16.2,23.5,"cup","shrub","shrub_nest","live_tree_nest","built.structure",40,0,60,0,40,10,30,"understory","understory","canopy",5879,6040,3670,"Willow Flycatcher","Empidonax traillii",NA,NA,80,0,0,0,90,0,0,0,80,20,2500,0,"Shrub",3,"Invertebrate",2,1.222,0
"PASSERIFORMES"," Tyrannidae","Empidonax minimus","Least Flycatcher","LC","",10,"Forest","dense",3,"Carnivore","Invertivore","Insessorial",5753545.24,6,1,1,14.2,22.8,"cup","tree","live_tree_nest","any_tree_nest","built.structure",60,0,40,0,60,0,60,"understory","understory","canopy",5884,6042,3680,"Least Flycatcher","Empidonax minimus",NA,NA,40,0,0,0,90,0,0,0,80,20,1500,3,"Woodland",3,"Invertebrate",2,1.222,0
"PASSERIFORMES"," Tyrannidae","Empidonax hammondii","Hammond's Flycatcher","LC","",10.4,"Forest","dense",3,"Carnivore","Invertivore","Insessorial",2762701.72,8,1,1,15.4,23.1,"cup","tree","live_tree_nest","any_tree_nest","built.structure",100,0,0,0,100,70,30,NA,"ground","understory",5885,6043,3690,"Hammond's Flycatcher","Empidonax hammondii",NA,NA,100,0,0,0,100,0,0,33,33,33,2000,1,"Forest",2,"Invertebrate",1,1.699,1
"PASSERIFORMES"," Tyrannidae","Empidonax wrightii","Gray Flycatcher","LC","Rare/Accidental",12.3,"Shrubland","semiopen",3,"Carnivore","Invertivore","Insessorial",1149378.23,8,1,1,15.3,21.3,"cup","shrub","shrub_nest","live_tree_nest","built.structure",40,0,60,0,40,20,20,NA,"ground","understory",5883,6044,3700,"Grey Flycatcher","Empidonax wrightii",NA,NA,70,0,0,0,90,0,0,50,50,0,2500,0,"Shrub",2,"Invertebrate",1,1.699,0
"PASSERIFORMES"," Tyrannidae","Empidonax oberholseri","Dusky Flycatcher","LC","",10.4,"Forest","semiopen",3,"Carnivore","Invertivore","Insessorial",2680790.46,8,1,1.1,12.5,18.7,"cup","shrub","shrub_nest","live_tree_nest","built.structure",40,0,60,0,40,20,20,"understory","understory","ground",5886,6045,3710,"American Dusky Flycatcher","Empidonax oberholseri",NA,NA,70,0,0,0,100,0,0,20,80,0,1650,1,"Forest",3,"Invertebrate",1,1.523,0
"PASSERIFORMES"," Tyrannidae","Empidonax difficilis","Western Flycatcher","LC","Rare/Accidental",10.7,"Forest","dense",3,"Carnivore","Invertivore","Insessorial",864986.35,6,1,1.25,14.1,21.8,"cavity",NA,"live_tree_nest","any_tree_nest","cavity",50,10,0,0,50,10,40,"canopy","canopy","understory",5876,6047,3720,"Pacific-slope Flycatcher","Empidonax difficilis",NA,NA,60,0,0,0,90,0,0,0,30,70,3500,1,"Forest",3,"Invertebrate",1,1.523,1
"PASSERIFORMES"," Tyrannidae","Sayornis nigricans","Black Phoebe","LC","Rare/Accidental",18.6,"Rock","semiopen",1,"Carnivore","Invertivore","Insessorial",2967593.66,6,1.2,2.1,19.4,22,"cup","human.structure","human.structure_nest","cliff_nest","built.structure",0,0,0,0,0,0,0,"understory","understory","canopy",5870,6054,3750,"Black Phoebe","Sayornis nigricans",NA,NA,70,0,0,0,100,0,0,0,80,20,3000,0,"Riparian",3,"Invertebrate",1,1.523,0
"PASSERIFORMES"," Tyrannidae","Sayornis phoebe","Eastern Phoebe","LC","",19.7,"Forest","semiopen",3,"Carnivore","Invertivore","Insessorial",6246276.45,10,1.7,1.8,17.4,20.6,"cup","human.structure","human.structure_nest","ground_nest","built.structure",0,5,0,0,0,0,0,NA,"understory","canopy",5871,6052,3760,"Eastern Phoebe","Sayornis phoebe",NA,NA,100,0,0,0,90,0,0,0,50,50,2500,0,"Woodland",2,"Invertebrate",1,1.699,0
"PASSERIFORMES"," Tyrannidae","Sayornis saya","Say's Phoebe","LC","",20.9,"Forest","open",3,"Carnivore","Invertivore","Insessorial",7204273.9,5,1.2,2.2,26.8,25.6,"cup","human.structure","human.structure_nest","cliff_nest","built.structure",0,0,0,0,0,0,0,NA,"ground","understory",5872,6053,3770,"Say's Phoebe","Sayornis saya",NA,NA,70,0,0,0,90,0,0,50,50,0,3600,0,"Savanna",3,"Invertebrate",1,1.523,0
"PASSERIFORMES"," Tyrannidae","Pyrocephalus rubinus","Vermilion Flycatcher","LC","Rare/Accidental",14.4,"Woodland","open",3,"Carnivore","Invertivore","Insessorial",8461953.41,6,1,2,16.7,22.4,"cup","tree","live_tree_nest","any_tree_nest","built.structure",90,0,10,0,90,10,80,NA,"understory","canopy",5799,6058,3780,"Vermilion Flycatcher","Pyrocephalus rubinus",NA,NA,70,0,0,0,100,0,0,0,50,50,3000,0,"Shrub",6,"Invertebrate",1,1.222,0
"PASSERIFORMES"," Tyrannidae","Myiarchus cinerascens","Ash-throated Flycatcher","LC","Rare/Accidental",28.2,"Shrubland","semiopen",3,"Carnivore","Invertivore","Insessorial",3499111.39,9,1,1.1,19.8,20.4,"cavity","tree","live_tree_nest","any_tree_nest","cavity",65,0,5,0,65,10,55,"understory","understory","canopy",5768,6166,3800,"Ash-throated Flycatcher","Myiarchus cinerascens",NA,NA,30,0,0,0,70,0,0,0,70,30,2500,4,"Woodland",4,"Invertebrate",2,1.097,0
"PASSERIFORMES"," Tyrannidae","Myiarchus crinitus","Great Crested Flycatcher","LC","Rare/Accidental",32.1,"Woodland","dense",3,"Omnivore","Invertivore","Insessorial",5137539.15,10,1,1,21.6,21.4,"cavity","tree","any_tree_nest","live_tree_nest","cavity",80,0,0,20,60,10,50,"ground","ground",NA,5763,6168,3810,"Great Crested Flycatcher","Myiarchus crinitus",NA,NA,80,0,0,0,60,0,0,100,0,0,1400,6,"Woodland",6,"Invertebrate",2,0.921,0
"PASSERIFORMES"," Tyrannidae","Tyrannus melancholicus","Tropical Kingbird","LC","",37.4,"Human Modified","open",1,"Carnivore","Invertivore","Insessorial",16505803.88,9,1,1,25.5,23.7,"cup","tree","any_tree_nest","snag_nest","built.structure",80,0,20,40,40,20,20,"canopy","canopy",NA,5729,6187,3850,"Tropical Kingbird","Tyrannus melancholicus",NA,NA,80,0,0,0,100,0,0,0,0,100,1800,0,"Shrub",4,"Invertebrate",2,1.097,0
"PASSERIFORMES"," Tyrannidae","Tyrannus crassirostris","Thick-billed Kingbird","LC","Rare/Accidental",55.9,"Forest","semiopen",1,"Carnivore","Invertivore","Insessorial",505171.68,10,1,1.25,36.3,29,"cup","tree","any_tree_nest","live_tree_nest","built.structure",100,0,0,10,90,20,70,"canopy","canopy","aerial",5732,6191,3880,"Thick-billed Kingbird","Tyrannus crassirostris",NA,NA,100,0,0,0,80,0,20,0,0,70,2000,0,"Woodland",4,"Invertebrate",2,1.097,0
"PASSERIFORMES"," Tyrannidae","Tyrannus verticalis","Western Kingbird","LC","",39.6,"Shrubland","open",3,"Carnivore","Invertivore","Insessorial",5067458.79,6,1,1,41.9,33.2,"cup",NA,"any_tree_nest","human.structure_nest","built.structure",40,0,10,10,30,10,20,NA,"canopy","ground",5733,6192,3890,"Western Kingbird","Tyrannus verticalis",NA,NA,70,0,0,0,90,0,0,30,30,40,2120,0,"Shrub",1,"Invertebrate",1,2,0
"PASSERIFORMES"," Tyrannidae","Tyrannus tyrannus","Eastern Kingbird","LC","",39.9,"Woodland","semiopen",3,"Carnivore","Invertivore","Insessorial",9124093.16,10,1.5,1,38.6,33.3,"cup","tree","any_tree_nest","live_tree_nest","built.structure",60,0,30,10,50,10,40,"understory","understory","canopy",5734,6195,3900,"Eastern Kingbird","Tyrannus tyrannus",NA,NA,70,0,0,0,70,0,10,0,80,20,1850,4,"Shrub",5,"Invertebrate",2,1,0
"PASSERIFORMES"," Tyrannidae","Tyrannus dominicensis","Gray Kingbird","LC","Rare/Accidental",46.5,"Forest","open",2,"Carnivore","Omnivore","Insessorial",575526.35,9,1,1,35.2,30.1,"cup","tree","live_tree_nest","any_tree_nest","built.structure",80,0,20,0,80,20,60,NA,"ground","understory",5735,6196,3910,"Grey Kingbird","Tyrannus dominicensis",NA,NA,70,30,0,0,60,0,0,40,30,30,500,4,"Coastal",7,"Invertebrate",3,0.678,0
"PASSERIFORMES"," Tyrannidae","Tyrannus forficatus","Scissor-tailed Flycatcher","LC","Rare/Accidental",39.3,"Human Modified","semiopen",3,"Omnivore","Invertivore","Insessorial",1445850.08,9,1.2,1,45.1,37.5,"cup",NA,"live_tree_nest","any_tree_nest","built.structure",50,0,30,0,50,10,40,"canopy","canopy","ground",5738,6193,3920,"Scissor-tailed Flycatcher","Tyrannus forficatus",NA,NA,50,30,0,0,60,0,20,20,20,60,1500,0,"Savanna",4,"Invertebrate",2,1.097,0
"PASSERIFORMES"," Tyrannidae","Tyrannus savana","Fork-tailed Flycatcher","LC","Rare/Accidental",31.9,"Grassland","open",3,"Carnivore","Invertivore","Insessorial",8167916.45,9,1,1,34.2,32,"cup",NA,"live_tree_nest","any_tree_nest","built.structure",50,0,30,0,50,10,40,NA,"ground","understory",5739,6194,3925,"Fork-tailed Flycatcher","Tyrannus savana",NA,NA,50,30,0,0,70,0,0,50,50,0,1000,0,"Savanna",5,"Invertebrate",2,1,0
"PASSERIFORMES"," Vireonidae","Vireo atricapilla","Black-capped Vireo","NT","Rare/Accidental Near-threatened",9,"Shrubland","semiopen",3,"Carnivore","Invertivore","Insessorial",315128.21,7,1,1.8,8.2,14.9,"cup","tree","live_tree_nest","any_tree_nest","built.structure",80,0,20,0,80,10,70,"understory","understory","canopy",6420,7757,3930,"Black-capped Vireo","Vireo atricapilla",NA,NA,0,100,0,0,90,0,10,0,80,20,2000,0,"Shrub",1,"Invertebrate",2,1.699,0
"PASSERIFORMES"," Vireonidae","Vireo griseus","White-eyed Vireo","LC","Rare/Accidental",11.4,"Shrubland","semiopen",3,"Carnivore","Invertivore","Insessorial",3034548.86,9,1,1.2,11.1,17.9,"cup","shrub","shrub_nest","live_tree_nest","built.structure",20,0,80,0,20,10,10,"canopy","canopy","understory",6425,7763,3940,"White-eyed Vireo","Vireo griseus",NA,NA,0,100,0,0,70,0,0,0,40,60,1000,0,"Shrub",2,"Invertebrate",2,1.398,0
"PASSERIFORMES"," Vireonidae","Vireo bellii","Bell's Vireo","LC","Rare/Accidental",8.5,"Shrubland","semiopen",3,"Carnivore","Invertivore","Insessorial",2636566.53,9,1,2.7,10.8,19.4,"cup","shrub","shrub_nest","live_tree_nest","built.structure",30,0,70,0,30,10,20,NA,"understory","canopy",6417,7756,3950,"Bell's Vireo","Vireo bellii",NA,NA,0,100,0,0,90,0,0,0,50,50,1900,0,"Shrub",2,"Invertebrate",2,1.398,0
"PASSERIFORMES"," Vireonidae","Vireo huttoni","Hutton's Vireo","LC","",11.3,"Forest","dense",1,"Carnivore","Invertivore","Insessorial",1214843.43,14,1,1.5,10.8,17,"cup","tree","live_tree_nest","any_tree_nest","built.structure",100,0,0,0,100,30,70,"canopy","canopy","understory",6407,7759,3970,"Hutton's Vireo","Vireo huttoni",NA,NA,0,100,0,0,70,10,0,0,10,90,3600,2,"Woodland",2,"Invertebrate",3,1.222,0
"PASSERIFORMES"," Vireonidae","Vireo cassinii","Cassin's Vireo","LC","",14.7,"Forest","semiopen",3,"Carnivore","Invertivore","Insessorial",923209.39,9,1,1,20.5,27.9,"cup","tree","live_tree_nest","any_tree_nest","built.structure",90,0,10,0,90,40,50,"canopy","canopy","understory",6411,7785,3990,"Cassin's Vireo","Vireo cassinii","Vireo solitarius",NA,10,80,0,0,70,0,20,0,20,80,3000,1,"Forest",2,"Invertebrate",2,1.398,0
"PASSERIFORMES"," Vireonidae","Vireo solitarius","Blue-headed Vireo","LC","",15.3,"Forest","dense",3,"Carnivore","Invertivore","Insessorial",3329804.9,7,1,1.8,22.1,29.3,"cup",NA,"shrub_nest","live_tree_nest","built.structure",50,0,50,0,50,40,10,"canopy","canopy","understory",6413,7787,4000,"Blue-headed Vireo","Vireo solitarius",NA,NA,20,60,20,0,70,0,0,0,20,80,2400,1,"Forest",1,"Invertebrate",2,1.699,0
"PASSERIFORMES"," Vireonidae","Vireo philadelphicus","Philadelphia Vireo","LC","",11.5,"Woodland","dense",3,"Carnivore","Invertivore","Insessorial",2750346.28,8,1,1,17,25.6,"cup","tree","live_tree_nest","any_tree_nest","built.structure",90,0,10,0,90,0,90,"canopy","canopy",NA,6397,7790,4020,"Philadelphia Vireo","Vireo philadelphicus",NA,NA,20,30,0,0,70,0,10,0,0,100,2130,3,"Woodland",6,"Invertebrate",3,0.745,0
"PASSERIFORMES"," Vireonidae","Vireo gilvus","Warbling Vireo","LC","",12.7,"Forest","dense",3,"Carnivore","Invertivore","Insessorial",9680437.56,13,1,1.7,16.5,23.5,"cup","tree","live_tree_nest","any_tree_nest","built.structure",70,0,30,0,70,0,70,"canopy","canopy","understory",6399,7803,4030,"Warbling Vireo","Vireo gilvus",NA,NA,0,70,0,0,80,0,0,0,20,80,3200,1,"Forest",4,"Invertebrate",4,0.796,0
"PASSERIFORMES"," Vireonidae","Vireo olivaceus","Red-eyed Vireo","LC","",16.1,"Forest","dense",3,"Omnivore","Invertivore","Insessorial",8742854.76,12,1,1.2,23.6,29.8,"cup","shrub","shrub_nest","live_tree_nest","built.structure",40,0,60,0,40,0,40,"canopy","canopy",NA,6402,7791,4040,"Red-eyed Vireo","Vireo olivaceus",NA,NA,0,40,0,0,60,0,20,0,0,100,3000,1,"Forest",4,"Invertebrate",2,1.097,0
"PASSERIFORMES"," Vireonidae","Vireo flavoviridis","Yellow-green Vireo","LC","Rare/Accidental",17.6,"Woodland","semiopen",3,"Omnivore","Invertivore","Insessorial",1006388.21,NA,NA,NA,20.4,25.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"canopy","canopy",NA,6400,7795,NA,"Yellow-green Vireo",NA,NA,NA,NA,NA,NA,NA,60,0,0,0,0,100,1500,2,"Woodland",3,"Invertebrate",2,1.222,0
"PASSERIFORMES"," Laniidae","Lanius collurio","Red-backed Shrike","LC","Rare/Accidental",28.4,"Woodland","open",3,"Carnivore","Invertivore","Insessorial",10799323.67,NA,NA,NA,29,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ground","canopy",6891,7706,NA,"Red-backed Shrike",NA,NA,NA,NA,NA,NA,NA,60,0,0,50,20,30,2000,0,"Shrub",4,"Invertebrate",2,1.097,0
"PASSERIFORMES"," Laniidae","Lanius cristatus","Brown Shrike","LC","Rare/Accidental",32.2,"Shrubland","open",3,"Carnivore","Invertivore","Insessorial",14145065.02,NA,NA,NA,22.5,26.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ground","ground","understory",6890,7710,NA,"Brown Shrike",NA,NA,NA,NA,NA,NA,NA,80,0,0,80,10,10,1800,5,"Shrub",5,"Invertebrate",2,1,0
"PASSERIFORMES"," Laniidae","Lanius ludovicianus","Loggerhead Shrike","NT","Rare/Accidental Near-threatened",51.6,"Shrubland","open",3,"Carnivore","Invertivore","Insessorial",8852504.29,8,1,2,21.7,22.6,"cup","tree","live_tree_nest","any_tree_nest","built.structure",80,0,20,0,80,20,60,"ground","ground","understory",6902,7719,4060,"Loggerhead Shrike","Lanius ludovicianus",NA,NA,0,0,0,0,70,0,0,80,10,10,3000,0,"Grassland",5,"Invertebrate",3,0.824,0
"PASSERIFORMES"," Laniidae","Lanius borealis","Northern Shrike","LC","",63.4,"Shrubland","open",3,"Carnivore","Vertivore","Insessorial",11997297.51,8,1,1,28.7,26.3,"cup","tree","live_tree_nest","any_tree_nest","built.structure",70,0,30,0,70,40,30,"ground","ground",NA,6905,7721,4070,"Great Grey Shrike","Lanius excubitor",NA,"Lanius excubitor",0,0,0,0,10,0,0,100,0,0,1250,1,"Forest",3,"Vertebrate",2,1.222,0
"PASSERIFORMES"," Corvidae","Perisoreus canadensis","Canada Jay","LC","",71.6,"Forest","dense",1,"Omnivore","Omnivore","Insessorial",7301159.58,16,1.5,1,27.2,18.1,"cup","tree","live_tree_nest","any_tree_nest","built.structure",100,0,0,0,100,90,10,"ground","ground","understory",6940,8036,4080,"Grey Jay","Perisoreus canadensis",NA,NA,0,40,0,0,40,0,0,60,20,20,3050,1,"Forest",1,"Omnivore",6,1.222,0
"PASSERIFORMES"," Corvidae","Gymnorhinus cyanocephalus","Pinyon Jay","VU","Rare/Accidental Vulnerable",104.8,"Forest","semiopen",2,"Omnivore","Omnivore","Generalist",1284048.89,16,2,1.8,39.2,26.6,"cup","tree","live_tree_nest","any_tree_nest","built.structure",100,0,0,0,100,100,0,"canopy","canopy","ground",7019,7976,4110,"Pinyon Jay","Gymnorhinus cyanocephalus",NA,NA,20,30,0,0,30,0,40,20,20,60,2000,1,"Forest",4,"Omnivore",3,0.921,0
"PASSERIFORMES"," Corvidae","Cyanocitta stelleri","Steller's Jay","LC","",128,"Forest","dense",1,"Omnivore","Omnivore","Insessorial",3560822.24,16,2.5,1,20,13.6,"cup","tree","live_tree_nest","any_tree_nest","built.structure",100,0,0,0,100,70,30,NA,"ground","canopy",7026,7978,4120,"Steller's Jay","Cyanocitta stelleri",NA,NA,0,30,0,0,20,0,20,40,20,40,3500,1,"Forest",3,"Omnivore",4,0.921,0
"PASSERIFORMES"," Corvidae","Cyanocitta cristata","Blue Jay","LC","",88,"Woodland","semiopen",1,"Omnivore","Omnivore","Terrestrial",6665383.16,14,1.5,2,22.9,17.4,"cup","tree","live_tree_nest","any_tree_nest","built.structure",100,0,0,0,100,60,40,NA,"ground","canopy",7025,7977,4130,"Blue Jay","Cyanocitta cristata",NA,NA,30,30,0,0,20,0,40,40,20,40,1000,2,"Woodland",3,"Omnivore",3,1.046,0
"PASSERIFORMES"," Corvidae","Aphelocoma californica","California Scrub-Jay","LC","Rare/Accidental",85.7,"Shrubland","semiopen",1,"Omnivore","Omnivore","Terrestrial",2323260.89,15,2.5,0.9,18,14.1,"cup",NA,"live_tree_nest","any_tree_nest","built.structure",50,0,40,0,50,0,50,"ground","ground","understory",7024,7983,4160,"Western Scrub-jay","Aphelocoma californica",NA,NA,10,25,0,0,20,0,20,80,10,10,2400,3,"Shrub",4,"Omnivore",3,0.921,0
"PASSERIFORMES"," Corvidae","Pica hudsonia","Black-billed Magpie","LC","",177.1,"Grassland","open",1,"Omnivore","Omnivore","Terrestrial",6726173.66,15,1.25,1,49.6,24.6,"sphere",NA,"live_tree_nest","any_tree_nest","built.structure",50,0,40,0,50,25,25,"ground","ground","understory",6959,19563,4190,"Black-billed Magpie","Pica hudsonia","Pica pica",NA,0,10,0,0,30,0,0,70,10,10,NA,5,"Shrub",6,"Carnivore",4,0.62,0
"PASSERIFORMES"," Corvidae","Nucifraga columbiana","Clark's Nutcracker","LC","",129.8,"Forest","dense",2,"Omnivore","Omnivore","Insessorial",2287629.4,17,1,1,61.6,32.2,"cup","tree","live_tree_nest","any_tree_nest","built.structure",100,0,0,0,100,100,0,"ground","ground","canopy",6961,8068,4210,"Clark's Nutcracker","Nucifraga columbiana",NA,NA,20,60,0,0,20,0,50,60,10,30,3600,1,"Forest",3,"Seed",5,0.824,0
"PASSERIFORMES"," Corvidae","Corvus brachyrhynchos","American Crow","LC","",448.8,"Human Modified","semiopen",2,"Omnivore","Omnivore","Terrestrial",11573830.54,14,2,1,109.1,35.3,"cup","tree","live_tree_nest","any_tree_nest","built.structure",70,0,30,0,70,10,60,"ground","ground","understory",6985,8093,4220,"American Crow","Corvus brachyrhynchos",NA,NA,0,0,0,0,20,0,10,80,20,0,1800,6,"Savanna",8,"Omnivore",5,0.398,0
"PASSERIFORMES"," Corvidae","Corvus corax","Common Raven","LC","",928,"Forest","open",2,"Omnivore","Omnivore","Terrestrial",52288449.5,13,2,0.7,167.2,39.8,"cup",NA,"live_tree_nest","any_tree_nest","built.structure",40,0,0,0,40,30,10,"ground","ground","canopy",6979,8124,4260,"Common Raven","Corvus corax",NA,NA,0,0,0,0,10,0,10,80,0,10,6000,1,"Forest",8,"Carnivore",5,0.398,0
"PASSERIFORMES"," Paridae","Poecile atricapillus","Black-capped Chickadee","LC","",10.8,"Forest","dense",1,"Omnivore","Invertivore","Insessorial",9078514.18,12,1,1.1,12,18.6,"cavity","tree","any_tree_nest","snag_nest","cavity",100,0,0,50,50,0,50,"canopy","canopy","understory",7216,9881,4280,NA,"Parus atricapillus","Poecile atricapillus","Parus atricapillus",0,60,40,0,60,0,20,0,20,80,3200,1,"Forest",4,"Invertebrate",3,0.921,1
"PASSERIFORMES"," Paridae","Poecile gambeli","Mountain Chickadee","LC","",11.2,"Forest","dense",1,"Omnivore","Invertivore","Insessorial",2711124.48,10,1,1.2,13.2,19.2,"cavity","tree","any_tree_nest","live_tree_nest","cavity",100,0,0,30,70,60,10,"canopy","canopy","understory",7217,9882,4290,NA,"Parus gambeli","Poecile gambeli","Parus gambeli",0,60,40,0,60,0,20,0,20,80,2645,1,"Forest",5,"Invertebrate",2,1,0
"PASSERIFORMES"," Paridae","Poecile rufescens","Chestnut-backed Chickadee","LC","",9.4,"Forest","dense",1,"Omnivore","Invertivore","Insessorial",958071.95,6,1,1.1,10.9,17.8,"cavity","tree","any_tree_nest","live_tree_nest","cavity",95,0,0,45,50,25,25,"canopy","canopy","understory",7221,9889,4310,NA,"Parus rufescens","Poecile rufescens","Parus rufescens",0,60,40,0,60,0,20,0,30,70,1700,1,"Forest",5,"Invertebrate",4,0.699,1
"PASSERIFORMES"," Paridae","Poecile hudsonicus","Boreal Chickadee","LC","",9.8,"Forest","dense",1,"Omnivore","Invertivore","Insessorial",7102487.58,5,1,1,11.9,18.4,"cavity","tree","any_tree_nest","live_tree_nest","cavity",100,0,0,30,70,60,10,"canopy","canopy",NA,7220,9888,4320,NA,"Parus hudsonicus","Poecile hudsonicus","Parus hudsonicus",0,60,40,0,60,0,20,0,0,100,2070,1,"Forest",2,"Invertebrate",2,1.398,1
"PASSERIFORMES"," Alaudidae","Alauda arvensis","Eurasian Skylark","LC","Introduced species",37.3,"Grassland","open",2,"Omnivore","Omnivore","Terrestrial",26018285.25,10,1,1.2,36,33.6,"saucer","ground","ground_nest",NA,"built.structure",0,100,0,0,0,0,0,"ground","ground",NA,7342,11529,4410,"Eurasian Skylark","Alauda arvensis",NA,NA,0,10,0,0,40,0,40,100,0,0,3500,0,"Plains",5,"Omnivore",3,0.824,0
"PASSERIFORMES"," Alaudidae","Eremophila alpestris","Horned Lark","LC","",33.3,"Grassland","open",3,"Omnivore","Omnivore","Terrestrial",35118904.89,8,1,1.4,41.7,38.6,"saucer","ground","ground_nest",NA,"built.structure",0,100,0,0,0,0,0,"ground","ground",NA,7331,11535,4400,"Horned Lark","Eremophila alpestris",NA,NA,0,0,0,0,50,0,50,100,0,0,5400,0,"Plains",7,"Seed",2,0.854,0
"PASSERIFORMES"," Hirundinidae","Riparia riparia","Bank Swallow","LC","",12.7,"Riverine","open",3,"Carnivore","Invertivore","Aerial",36583654.61,9,1,1,54,53,"burrow","bank","bank_nest",NA,"burrow",0,0,0,0,0,0,0,"canopy","canopy","understory",7733,10052,4460,"Sand Martin","Riparia riparia",NA,NA,0,0,0,0,100,0,0,0,40,60,2100,0,"Riparian",8,"Invertebrate",1,1.097,0
