name,proj_id,et_id,hbw_id,ebd_id,ebd_sub,ebd_mix,bbs_id,aou_id,aou_mix,hwi,order,family,eng_name,synonyms,mlife,mis_mlife,adsurviv,mis_adsurviv,matage,parasi,egglow,eggupp,nsuc,hatc,fled,ypp,suces,mis_suces,attem,dev,bmass,naggr,brsys,mis_breed,bpstart,bpstop,ndepen,nest,nsbank,nsgroun,nsgrass,nsclif,nsbuild,nsshru,nsdeci,nsconi,nssnag,nscact,nstang,nsfloat,fsmud,fswatb,fswata,fstimb,fsgroun,fsunder,fsmidhigh,fscanopy,fsaerial,fsdump,fpnoct,fpdiur,klepto,fc_categ,fcinvert,fcvend,fcvect,fcfish,fcunk,fcscav,fcfruit,fcnect,fcseed,fcgree,fcleft,fmdig,fmgrgl,fmfogl,fmbagl,fmhogl,fmhopo,fmhawk,fmaero,fmapur,fmswoo,fmhipa,fmlopa,fmhidi,fmskim,fmsdiv,fmsdip,fmdabb,fmstal,fmprob,pelagic,code,ebd_id2022,ebd_id2023
Carduelis tristis,5300,12332,11981,31382,31383:31386,31387;31388,1251,5290,NA,27.56,Passeriformes,Fringillidae,American Goldfinch,Spinus tristis,11,0,0.45,1,1,0,4,6,0.48,NA,NA,3.1,0.3,0,1.7,alt,12.79,2,polyand,0,15-Jun,20-Sep,0,cup,0,0,0,0,0,60,20,20,0,0,0,0,0,0,0,0,40,30,30,0,0,0,0,1,0,PlantSeed,10,0,0,0,0,0,0,10,70,10,0,0,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,amegfi,31953,32095
Carduelis carduelis,5305,12336,11947,31322,31323:31336,NA,1244,5261,NA,33.309,Passeriformes,Fringillidae,European Goldfinch,NA,10,1,0.45,1,1,0,4,6,0.23,NA,NA,NA,0.14,0,2,alt,16,2,monog,0,5-Apr,20-Aug,0,cup,0,0,20,0,0,40,10,30,0,0,0,0,0,0,0,0,20,60,20,0,0,0,0,1,0,PlantSeed,10,0,0,0,0,0,20,0,40,30,0,0,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,eurgol,31889,32031
Calcarius ornatus,5310,12507,11999,31427,NA,NA,1253,5380,NA,26.72,Passeriformes,Emberizidae,Chestnut-collared Longspur,NA,5,0,0.67,0,1,0,3,5,0.43,0.77,0.48,NA,0.16,0,2,alt,20.3,1,monog,0,1-May,5-Aug,0,cup,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,90,10,0,0,0,0,0,1,0,PlantSeed,40,0,0,0,0,0,0,0,60,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chclon,32000,32142
Calcarius pictus,5320,12506,12000,31428,NA,NA,1254,5370,NA,28.11,Passeriformes,Emberizidae,Smith's Longspur,NA,5,0,0.86,0,1,0,4,5,0.66,0.93,0.59,NA,0.45,0,1,alt,26.66,2,polygam,0,15-Jun,30-Jul,0,cup,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0,1,0,Omnivore,50,0,0,0,0,0,0,0,50,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,smilon,32001,32143
Calcarius mccownii,5330,12504,12001,31429,NA,NA,1255,5390,NA,22.85,Passeriformes,Emberizidae,McCown's Longspur,Rhynchophanes mccownii,7,1,0.52,1,1,0,3,4,0.47,0.63,0.75,1.8,0.22,0,1.8,alt,25.68,1,monog,0,5-May,15-Jul,0,cup,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0,1,0,PlantSeed,20,0,0,0,0,0,0,0,80,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mcclon,32002,32144
Calcarius lapponicus,5340,12505,11998,31423,31424:31426,31436,1252,5360,NA,30.83,Passeriformes,Emberizidae,Lapland Longspur,NA,6,0,0.44,0,1,0,4,6,0.86,0.52,0.71,NA,0.32,0,1,alt,27.84,1,polygam,0,20-May,25-Jul,0,cup,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,70,10,20,0,0,0,0,1,0,Omnivore,50,0,0,0,0,0,0,0,50,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,laplon,31996,32138
Plectrophenax nivalis,5350,12508,12002,31431,31432:31435,31436;31438;31439,1256,5340,NA,39.32,Passeriformes,Emberizidae,Snow Bunting,NA,4,0,0.55,0,1,0,4,7,0.57,0.73,0.59,NA,0.25,0,1.3,alt,42.2,1,monog,0,10-Jun,20-Jul,0,crevice,0,60,0,40,0,0,0,0,0,0,0,0,0,0,0,0,90,10,0,0,0,0,0,1,0,PlantSeed,30,0,0,0,0,0,0,0,0,70,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,snobun,32004,32146
Plectrophenax hyperboreus,5360,12509,12003,31437,NA,31438;31439,NA,NA,NA,36.59,Passeriformes,Emberizidae,McKay's Bunting,NA,4,1,0.55,1,1,0,5,5,0.47,0.67,0.59,NA,0.19,1,2,alt,54.5,1,monog,0,5-Jun,15-Jul,0,crevice,0,60,0,40,0,0,0,0,0,0,0,0,0,0,0,0,90,10,0,0,0,0,0,1,0,PlantSeed,30,0,0,0,0,0,0,0,0,70,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mckbun,32010,32152
Aimophila carpalis,5370,12587,12068,31654,31655:31657,NA,1269,5790,NA,13.45,Passeriformes,Emberizidae,Rufous-winged Sparrow,Peucaea carpalis,5,0,0.52,1,1,0,4,4,0.38,0.5,0.4,NA,0.08,0,1.8,alt,15.3,2,monog,0,20-Jun,25-Sep,0,cup,0,0,10,0,0,70,0,0,0,20,0,0,0,0,0,0,60,20,20,0,0,0,0,1,0,PlantSeed,20,0,0,0,0,0,0,0,80,0,0,0,0,60,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,ruwspa,32236,32381
Aimophila botterii,5380,12585,12072,31667,31668:31678,31680,1274,5760,NA,11.5,Passeriformes,Emberizidae,Botteri's Sparrow,Peucaea botterii,4,0,0.52,1,1,0,4,4,0.47,0.67,0.59,2.93,0.19,1,1,alt,19.9,1,monog,0,15-Jun,15-Sep,0,cup,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,70,30,0,0,0,0,0,1,0,Invertebrate,80,0,0,0,0,0,0,0,20,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,botspa,32249,32394
Aimophila cassinii,5390,12586,12073,31679,NA,31680,1275,5780,NA,16.45,Passeriformes,Emberizidae,Cassin's Sparrow,Peucaea cassinii,7,1,0.52,1,1,0,4,4,0.46,0.67,0.59,NA,0.18,0,1,alt,18.9,1,monog,0,1-Aug,10-Oct,0,cup,0,0,60,0,0,40,0,0,0,0,0,0,0,0,0,0,70,30,0,0,0,0,0,1,0,Invertebrate,60,0,0,0,0,0,0,0,30,10,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,casspa,32261,32406
Aimophila aestivalis,5400,12584,12074,31681,31682:31684,NA,1276,5750,NA,16.46,Passeriformes,Emberizidae,Bachman's Sparrow,Peucaea aestivalis,4,0,0.68,0,1,0,3,5,0.42,0.67,0.59,NA,0.17,0,2,alt,19.56,2,monog,0,1-May,30-Sep,0,cup,0,60,20,0,0,20,0,0,0,0,0,0,0,0,0,0,70,30,0,0,0,0,0,1,0,Invertebrate,60,0,0,0,0,0,0,0,40,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bacspa,32263,32408
Ammodramus savannarum,5410,12554,12079,31686,31687:31697,32015;32016,1277,5460,NA,21.07,Passeriformes,Emberizidae,Grasshopper Sparrow,NA,7,0,0.6,0,1,0,4,5,0.4,0.67,0.59,NA,0.16,0,2.5,alt,17.61,1,monog,0,1-Jun,20-Aug,0,cup,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0,1,0,Invertebrate,60,0,0,0,0,0,0,0,40,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,graspa,32268,32413
Arremonops rufivirgatus,5420,12618,12075,31709,31710:31720,31724,1278,5860,NA,8.6,Passeriformes,Emberizidae,Olive Sparrow,NA,6,0,0.52,1,1,0,3,4,0.47,0.67,0.59,NA,0.19,1,2,alt,22.43,1,monog,0,10-Mar,30-Sep,0,cup,0,0,20,0,0,20,20,0,20,10,10,0,0,0,0,0,80,20,0,0,0,0,0,1,0,Omnivore,40,0,0,0,0,0,20,0,0,40,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,olispa,32291,32436
Spizella passerina,5430,12560,12053,31733,31734:31738,31740;31749,1284,5600,NA,24.23,Passeriformes,Emberizidae,Chipping Sparrow,NA,9,0,0.52,1,1,0,2,5,0.48,0.81,0.88,NA,0.34,0,1.25,alt,12.2,1,polygyn,0,5-Apr,25-Aug,0,cup,0,0,10,0,0,40,10,40,0,0,0,0,0,0,0,0,80,10,10,0,0,0,0,1,0,PlantSeed,40,0,0,0,0,0,0,0,60,0,0,0,50,30,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,chispa,32315,32460
Spizella pallida,5440,12562,12054,31739,NA,31740;31755,1285,5610,NA,18.58,Passeriformes,Emberizidae,Clay-coloured Sparrow,NA,6,0,0.52,1,1,0,3,4,0.47,0.67,0.59,1.7,0.29,0,1.1,alt,11.2,1,monog,0,1-Jun,15-Aug,0,cup,0,0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,80,10,10,0,0,0,0,1,0,PlantSeed,20,0,0,0,0,0,0,0,60,20,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clcspa,32321,32466
Spizella atrogularis,5450,12567,12055,31741,31742:31745,NA,1286,5650,NA,15.22,Passeriformes,Emberizidae,Black-chinned Sparrow,NA,7,1,0.52,1,1,0,3,4,0.47,0.67,0.59,NA,0.19,1,1,alt,11.3,1,monog,0,20-Apr,30-Jul,0,cup,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,0,Omnivore,50,0,0,0,0,0,0,0,50,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bkcspa,32323,32468
Spizella pusilla,5460,12565,12056,31746,31747:31748,31749,1287,5630,NA,16.71,Passeriformes,Emberizidae,Field Sparrow,NA,8,0,0.4,0,1,0,3,5,0.42,0.67,0.59,1.2,0.13,0,2,alt,12.5,1,monog,0,1-May,15-Aug,0,cup,0,0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,0,PlantSeed,40,0,0,0,0,0,0,0,60,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fiespa,32328,32473
Spizella breweri,5470,12564,12057,31751,31752:31753,31755,1288,5620,NA,20.48,Passeriformes,Emberizidae,Brewer's Sparrow,NA,7,1,0.3,0,1,0,3,4,0.55,0.58,0.58,NA,0.18,0,1.5,alt,10.9,1,monog,0,15-May,5-Aug,0,cup,0,0,10,0,0,70,10,0,10,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,0,Omnivore,50,0,0,0,0,0,0,0,50,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,brespa,32333,32478
Amphispiza bilineata,5480,12570,12061,31758,31759:31768,NA,1281,5730,NA,17.72,Passeriformes,Emberizidae,Black-throated Sparrow,NA,6,0,0.52,1,1,0,3,4,0.29,0.54,0.35,NA,0.06,0,2,alt,13.5,1,monog,0,15-Mar,30-Jul,0,cup,0,0,10,0,0,60,0,0,0,30,0,0,0,0,0,0,100,0,0,0,0,0,0,1,0,Omnivore,50,0,0,0,0,0,0,0,50,0,0,0,60,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,bktspa,32343,32489
Aimophila quinquestriata,5490,12576,12062,31769,31770:31771,NA,NA,NA,NA,12.05,Passeriformes,Emberizidae,Five-striped Sparrow,Amphispiza quinquestriata;Amphispizopsis quinquestriata,4,0,0.52,1,1,0,3,4,0.36,0.67,0.59,NA,0.14,0,2,alt,19.53,1,monog,0,15-Jun,20-Sep,0,cup,0,10,50,0,0,40,0,0,0,0,0,0,0,0,0,0,80,10,10,0,0,0,0,1,0,Invertebrate,70,0,0,0,0,0,0,0,30,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fisspa,32340,32486
Chondestes grammacus,5500,12569,12063,31772,31773:31774,NA,1282,5520,NA,28.85,Passeriformes,Emberizidae,Lark Sparrow,NA,7,0,0.52,1,1,0,4,5,0.22,0.7,0.7,NA,0.11,0,1.2,alt,29,2,monog,0,15-Apr,20-Aug,0,cup,0,30,30,0,0,40,0,0,0,0,0,0,0,0,0,0,80,10,10,0,0,0,0,1,0,PlantSeed,30,0,0,0,0,0,0,0,70,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,larspa,32354,32500
Calamospiza melanocorys,5510,12510,12064,31775,NA,NA,1283,6050,NA,24.31,Passeriformes,Emberizidae,Lark Bunting,NA,4,0,0.52,1,1,0,4,5,0.47,0.7,0.65,NA,0.21,0,1,alt,37.6,1,polygyn,0,5-May,15-Aug,0,cup,0,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,50,10,10,20,10,0,0,1,0,PlantSeed,30,0,0,0,0,0,10,0,60,0,0,0,80,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,larbun,32357,32503
Spizella arborea,5520,12559,12209,31839,31840:31841,NA,1294,5590,NA,19.94,Passeriformes,Emberizidae,American Tree Sparrow,Passerella arborea;Spizelloides arborea,10,0,0.39,0,1,0,3,5,0.47,0.89,0.88,NA,0.37,0,1,alt,17.83,1,monog,0,15-Jun,5-Aug,0,cup,0,20,40,0,0,40,0,0,0,0,0,0,0,0,0,0,60,20,20,0,0,0,0,1,0,Omnivore,50,0,0,0,0,0,0,0,50,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,amtspa,32421,32567
Passerella iliaca,5530,12511,12005,31843,31844:31866,NA,1293,5850,NA,26.08,Passeriformes,Emberizidae,Fox Sparrow,NA,9,0,0.5,0,1,0,2,5,0.63,0.67,0.59,1.96,0.35,0,1,alt,33.25,1,monog,0,15-May,30-Jul,0,cup,0,0,30,0,0,30,40,0,0,0,0,0,0,0,0,0,90,10,0,0,0,0,0,1,0,Omnivore,40,0,0,0,0,0,20,0,20,20,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,foxspa,32425,32571
Junco hyemalis,5540,12529,12194,31867,31868:31889,31897;31898;31948,1301,5677,5670;5671;5680;5660;5690,22.12,Passeriformes,Emberizidae,Dark-eyed Junco,NA,11,0,0.49,0,1,0,3,5,0.55,0.67,0.59,3.08,0.42,0,2,alt,19.5,1,monog,0,1-May,15-Aug,0,cavity,30,50,10,10,0,0,0,0,0,0,0,0,0,0,0,0,60,10,30,0,0,0,0,1,0,PlantSeed,30,0,0,0,0,0,0,0,70,0,0,0,60,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,daejun,32449,32595
Junco phaeonotus,5550,12532,12196,31891,31892:31896,31897;31898,1302,5700,NA,21.25,Passeriformes,Emberizidae,Yellow-eyed Junco,NA,10,0,0.45,0,1,0,3,4,0.47,0.67,0.59,3.2,0.43,0,1.5,alt,20.4,1,monog,0,25-Apr,20-Jul,0,cup,0,20,20,15,5,30,5,5,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0,1,0,PlantSeed,30,0,0,0,0,0,0,0,40,30,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yeejun,32473,32619
Zonotrichia leucophrys,5560,12526,12203,31930,31931:31937,31939;31942;31944;31945,1305,5540,NA,23.33,Passeriformes,Emberizidae,White-crowned Sparrow,NA,13,0,0.52,1,1.25,0,3,5,0.47,0.67,0.59,1.98,0.19,1,2.5,alt,28,1,monog,0,20-May,25-Aug,0,cup,0,0,40,0,0,60,0,0,0,0,0,0,0,0,0,0,80,10,10,0,0,0,0,1,0,PlantSeed,10,0,0,0,0,0,10,0,70,10,0,0,60,30,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,whcspa,32512,32658
Zonotrichia atricapilla,5570,12527,12204,31938,NA,31946;31939,1306,5570,NA,22.88,Passeriformes,Emberizidae,Golden-crowned Sparrow,NA,10,0,0.37,0,1,0,3,5,0.57,0.65,0.5,NA,0.19,0,1.2,alt,31.99,1,monog,0,1-Jun,10-Aug,0,cup,0,0,30,0,0,60,5,5,0,0,0,0,0,0,0,0,90,10,0,0,0,0,0,1,0,PlantSeed,10,0,0,0,0,0,0,0,60,30,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gocspa,32521,32667
Zonotrichia querula,5580,12523,12201,31940,NA,31941;31942,1307,5530,NA,23.69,Passeriformes,Emberizidae,Harris's Sparrow,NA,11,0,0.38,0,1,0,4,5,0.65,0.89,0.59,2.07,0.3,0,1,alt,35.5,1,monog,0,10-Jun,20-Jul,0,cup,0,0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,90,10,0,0,0,0,0,1,0,PlantSeed,10,0,0,0,0,0,0,0,90,0,0,0,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,harspa,32523,32669
Zonotrichia albicollis,5590,12524,12202,31943,NA,31944;31945;31946;31948,1308,5580,NA,19.76,Passeriformes,Emberizidae,White-throated Sparrow,NA,9,0,0.37,0,1,0,4,6,0.55,0.67,0.48,NA,0.18,0,1.2,alt,24.4,1,monog,0,20-May,5-Aug,0,cup,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,90,10,0,0,0,0,0,1,0,PlantSeed,20,0,0,0,0,0,20,0,50,10,0,0,60,30,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,whtspa,32526,32672
Artemisiospiza nevadensis,5600,NA,12215,31949,NA,31955,1309,5738,5740,16.81,Passeriformes,Emberizidae,Sagebrush Sparrow,NA,7,0,0.52,1,1,0,2,4,0.47,0.67,0.59,1.3,0.19,1,1,alt,18.6,1,monog,0,5-Apr,15-Jul,0,cup,0,10,20,0,0,70,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0,1,0,Invertebrate,60,0,0,0,0,0,0,0,40,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sagspa1,32532,32678
Amphispiza belli,5610,12571,12216,31950,31951:31954,31955,1310,5739,5740,16.81,Passeriformes,Emberizidae,Bell's Sparrow,Artemisiospiza belli,7,0,0.52,1,1,0,2,4,0.47,0.67,0.59,1.3,0.19,1,1,alt,16.99,1,monog,0,1-Apr,30-Jul,0,cup,0,10,20,0,0,70,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0,1,0,Invertebrate,60,0,0,0,0,0,0,0,40,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,belspa2,32533,32679
Pooecetes gramineus,5620,12568,12218,31959,31960:31962,NA,1313,5400,NA,23.85,Passeriformes,Emberizidae,Vesper Sparrow,NA,7,0,0.52,1,1,0,3,4,0.31,0.67,0.59,0.97,0.09,0,1.9,alt,25.68,1,monog,0,1-Apr,30-Aug,0,cup,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,80,10,10,0,0,0,0,1,0,Omnivore,50,0,0,0,0,0,0,0,50,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vesspa,32542,32688
Ammodramus leconteii,5630,12551,12211,31963,NA,31979,1314,5480,NA,18.79,Passeriformes,Emberizidae,Le Conte's Sparrow,Ammospiza leconteii,4,0,0.52,1,1,0,4,5,0.47,0.74,0.67,2.24,0.23,0,1,alt,13,2,monog,0,1-Jun,15-Aug,0,cup,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0,1,0,PlantSeed,20,0,0,0,0,0,0,0,80,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lecspa,32546,32692
Ammodramus maritimus,5640,12542,12212,31964,31965:31973,NA,1315,5500,NA,14.8,Passeriformes,Emberizidae,Seaside Sparrow,Ammospiza maritima,8,0,0.74,0,1,0,3,5,0.47,0.42,0.45,NA,0.09,0,1.7,alt,22.16,1,monog,0,5-May,25-Aug,0,cup,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,90,10,0,0,0,0,0,1,0,Invertebrate,100,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,seaspa,32547,32693
Ammodramus nelsoni,5650,12544,12213,31974,31975:31978,31983;31984;31979,1316,5491,NA,21.93,Passeriformes,Emberizidae,Nelson's Sparrow,Ammospiza nelsoni,10,0,0.64,0,1,0,3,5,0.25,0.67,0.59,NA,0.1,0,1.5,alt,15.11,1,polygyn,0,15-May,30-Aug,0,cup,0,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,90,10,0,0,0,0,0,1,0,Omnivore,50,0,0,0,0,0,0,0,50,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nstspa,32557,32703
Ammodramus caudacutus,5660,12550,12214,31980,31981:31982,31983;31984,1317,5490,NA,18.87,Passeriformes,Emberizidae,Saltmarsh Sparrow,Ammospiza caudacuta,10,0,0.44,0,1,0,3,5,0.25,0.6,0.6,NA,0.09,0,1.7,alt,19.19,1,promisc,0,15-May,30-Aug,0,cup,0,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,0,Invertebrate,80,0,0,0,0,0,0,0,20,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sstspa,32563,32709
Passerculus sandwichensis,5670,12534,12220,31986,31987:32010,NA,1320,5420,NA,24.11,Passeriformes,Emberizidae,Savannah Sparrow,NA,8,0,0.52,0,1,0,3,5,0.47,0.67,0.59,2,0.19,1,1.5,alt,19.97,1,polygyn,0,1-Jun,30-Aug,0,cup,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,80,10,10,0,0,0,0,1,0,Omnivore,40,0,0,0,0,0,20,0,30,10,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,savspa,32569,32715
Ammodramus henslowii,5680,12552,12225,32012,32013:32014,32016,1319,5470,NA,15.66,Passeriformes,Emberizidae,Henslow's Sparrow,Passerculus henslowii;Centronyx henslowii,6,0,0.52,1,1,0,3,5,0.34,0.93,0.59,NA,0.19,0,2,alt,12.8,1,monog,0,1-May,30-Aug,0,cup,0,20,80,0,0,0,0,0,0,0,0,0,0,0,0,0,80,10,10,0,0,0,0,1,0,Invertebrate,70,0,0,0,0,0,0,0,30,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,henspa,32595,32743
Melospiza melodia,5690,12517,12229,32018,32019:32050,NA,1322,5810,NA,20.63,Passeriformes,Emberizidae,Song Sparrow,NA,9,0,0.52,0,1,0,3,4,0.8,0.67,0.59,NA,0.32,0,2.5,alt,21.91,1,polygam,0,1-Apr,30-Jul,0,cup,0,0,45,0,0,45,5,5,0,0,0,0,0,0,0,0,70,30,0,0,0,0,0,1,0,Omnivore,40,0,0,0,0,0,30,0,30,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sonspa,32601,32748
Melospiza lincolnii,5700,12519,12230,32051,32052:32054,32060,1323,5830,NA,22.32,Passeriformes,Emberizidae,Lincoln's Sparrow,NA,7,0,0.52,1,1,0,4,5,0.64,0.69,0.69,NA,0.31,0,1,alt,16.6,1,monog,0,1-Jun,5-Aug,0,cup,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,0,Omnivore,50,0,0,0,0,0,0,0,50,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,linspa,32634,32781
Melospiza georgiana,5710,12521,12231,32055,32056:32058,32059;32060,1324,5840,NA,19.15,Passeriformes,Emberizidae,Swamp Sparrow,NA,7,0,0.49,0,1,0,4,5,0.35,0.5,0.36,NA,0.06,0,1.7,alt,16.1,1,monog,0,10-May,5-Aug,0,cup,0,0,40,0,0,60,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,0,Omnivore,40,0,0,0,0,0,30,0,30,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,swaspa,32639,32786
Pipilo fuscus,5720,12605,12179,32070,32071:32080,32088;32089,1326,5910,NA,13.07,Passeriformes,Emberizidae,Canyon Towhee,Melozone fusca,6,0,0.52,1,1,0,3,4,0.47,0.67,0.59,NA,0.19,1,2.5,alt,44.4,1,monog,0,25-Feb,30-Oct,0,cup,0,0,0,0,0,40,20,20,0,0,20,0,0,0,0,0,50,30,20,0,0,0,0,1,0,PlantSeed,20,0,0,0,0,0,0,0,80,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cantow,32654,32801
Melozone crissalis,5725,12607,12181,32090,32091:32098,NA,1329,5911,NA,13.141,Passeriformes,Emberizidae,California Towhee,Pipilo crissalis,12,0,0.52,1,1,0,2,5,NA,0.76,0.8,NA,0.29,0,1.5,alt,52.83,1,monog,0,20-Feb,15-Aug,0,cup,0,0,70,0,0,30,0,0,0,0,0,0,0,0,0,0,50,30,20,0,0,0,0,1,0,PlantSeed,20,0,0,0,0,0,10,0,60,10,0,0,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,caltow,32674,32821
Pipilo aberti,5730,12608,12182,32084,32085:32087,32088;32089,1328,5920,NA,12.8,Passeriformes,Emberizidae,Abert's Towhee,Melozone aberti,8,0,0.52,1,1,0,3,4,0.6,0.51,0.45,NA,0.14,0,1.8,alt,45.93,1,monog,0,20-Mar,30-Sep,0,cup,0,0,0,0,0,20,60,10,0,0,10,0,0,0,0,0,70,30,0,0,0,0,0,1,0,Invertebrate,80,0,0,0,0,0,0,0,20,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abetow,32668,32815
Aimophila ruficeps,5740,12588,12190,32114,32115:32126,NA,1333,5800,NA,12.8,Passeriformes,Emberizidae,Rufous-crowned Sparrow,NA,4,0,0.52,1,1,0,3,4,0.49,0.67,0.59,NA,0.19,0,1.1,alt,18.69,1,monog,0,10-Mar,5-Sep,0,cup,0,50,30,0,0,20,0,0,0,0,0,0,0,0,0,0,60,20,20,0,0,0,0,1,0,Omnivore,50,0,0,0,0,0,0,0,50,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rucspa,32698,32845
Pipilo chlorurus,5750,12596,12121,32128,NA,NA,1335,5900,NA,16.81,Passeriformes,Emberizidae,Green-tailed Towhee,NA,7,0,0.56,0,1,0,3,4,0.23,0.67,0.59,NA,0.09,0,1.1,alt,29.4,1,monog,0,1-May,5-Aug,0,cup,0,10,20,0,0,60,10,0,0,0,0,0,0,0,0,0,70,30,0,0,0,0,0,1,0,Omnivore,40,0,0,0,0,0,20,0,40,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gnttow,32712,32859
